psi,theta,phi,x,y,z
-0.691150384,0.79402009,0,0.549512359,-0.454596158,0.700983952
-0.691150384,0.810897424,0,0.558549407,-0.462072255,0.688848163
-0.691150384,0.827774758,0,0.567427359,-0.469416736,0.676516164
-0.691150384,0.844652092,0,0.576143687,-0.476627509,0.663991468
-0.691150384,0.861529425,0,0.584695907,-0.483702521,0.651277642
-0.691150384,0.878406759,0,0.593081584,-0.490639756,0.638378308
-0.691150384,0.895284093,0,0.601298329,-0.497437239,0.625297139
-0.691150384,0.912161427,0,0.609343802,-0.504093033,0.612037863
-0.691150384,0.929038761,0,0.617215711,-0.510605242,0.598604254
-0.691150384,0.945916095,0,0.624911813,-0.516972012,0.585000141
-0.691150384,0.962793429,0,0.632429917,-0.523191528,0.571229398
-0.691150384,0.979670762,0,0.639767881,-0.52926202,0.557295948
-0.691150384,0.996548096,0,0.646923615,-0.535181758,0.543203758
-0.691150384,1.01342543,0,0.653895081,-0.540949056,0.528956843
-0.691150384,1.030302764,0,0.660680293,-0.546562271,0.514559262
-0.691150384,1.047180098,0,0.667277318,-0.552019805,0.500015115
-0.691150384,1.064057432,0,0.673684278,-0.557320103,0.485328545
-0.691150384,1.080934766,0,0.679899347,-0.562461656,0.470503735
-0.691150384,1.0978121,0,0.685920755,-0.567442998,0.455544907
-0.628318531,-0.589921287,0,-0.450052607,0.326982359,0.830984469
-0.628318531,-0.573043953,0,-0.438642746,0.31869261,0.840254463
-0.628318531,-0.556166619,0,-0.427107943,0.310312085,0.84928512
-0.628318531,-0.539289286,0,-0.415451484,0.301843172,0.858073869
-0.628318531,-0.522411952,0,-0.403676689,0.293288282,0.866618206
-0.628318531,-0.505534618,0,-0.391786911,0.284649853,0.874915697
-0.628318531,-0.488657284,0,-0.379785538,0.275930345,0.88296398
-0.628318531,-0.47177995,0,-0.367675987,0.267132241,0.890760761
-0.628318531,-0.454902616,0,-0.355461709,0.258258049,0.89830382
-0.628318531,-0.438025282,0,-0.343146182,0.249310294,0.905591009
-0.628318531,-0.421147949,0,-0.330732913,0.240291527,0.912620251
-0.628318531,-0.404270615,0,-0.31822544,0.231204316,0.919389544
-0.628318531,-0.387393281,0,-0.305627324,0.222051248,0.925896961
-0.628318531,-0.370515947,0,-0.292942154,0.212834933,0.932140647
-0.628318531,-0.353638613,0,-0.280173542,0.203557994,0.938118825
-0.628318531,-0.336761279,0,-0.267325127,0.194223074,0.943829791
-0.628318531,-0.319883945,0,-0.254400568,0.184832832,0.949271919
-0.628318531,-0.303006611,0,-0.241403545,0.175389942,0.954443658
-0.628318531,-0.286129278,0,-0.228337762,0.165897095,0.959343536
-0.628318531,-0.269251944,0,-0.21520694,0.156356994,0.963970157
-0.628318531,-0.25237461,0,-0.202014819,0.146772357,0.968322203
-0.628318531,-0.235497276,0,-0.188765156,0.137145914,0.972398434
-0.628318531,-0.218619942,0,-0.175461726,0.127480406,0.976197689
-0.628318531,-0.201742608,0,-0.162108318,0.117778587,0.979718887
-0.628318531,-0.184865274,0,-0.148708735,0.10804322,0.982961024
-0.628318531,-0.167987941,0,-0.135266794,0.098277079,0.985923177
-0.628318531,-0.151110607,0,-0.121786324,0.088482944,0.988604501
-0.628318531,-0.134233273,0,-0.108271165,0.078663606,0.991004234
-0.628318531,-0.117355939,0,-0.094725167,0.068821862,0.993121691
-0.628318531,-0.100478605,0,-0.081152187,0.058960515,0.994956271
-0.628318531,-0.083601271,0,-0.067556091,0.049082373,0.996507449
-0.628318531,-0.066723937,0,-0.053940754,0.039190251,0.997774784
-0.628318531,-0.049846603,0,-0.040310051,0.029286967,0.998757915
-0.628318531,-0.03296927,0,-0.026667868,0.01937534,0.999456563
-0.628318531,-0.016091936,0,-0.013018088,0.009458194,0.999870528
-0.628318531,0.000785398,0,0.0006354,-0.000461645,0.999999692
-0.628318531,0.017662732,0,0.014288707,-0.010381354,0.999844018
-0.628318531,0.034540066,0,0.027937944,-0.020298105,0.999403551
-0.628318531,0.0514174,0,0.041579224,-0.030209074,0.998678417
-0.628318531,0.068294734,0,0.05520866,-0.040111439,0.997668821
-0.628318531,0.085172067,0,0.06882237,-0.050002379,0.996375052
-0.628318531,0.102049401,0,0.082416477,-0.059879076,0.994797477
-0.628318531,0.118926735,0,0.095987109,-0.069738717,0.992936547
-0.628318531,0.135804069,0,0.1095304,-0.079578494,0.990792791
-0.628318531,0.152681403,0,0.123042493,-0.089395604,0.98836682
-0.628318531,0.169558737,0,0.136519539,-0.099187251,0.985659325
-0.628318531,0.186436071,0,0.149957699,-0.108950645,0.982671077
-0.628318531,0.203313405,0,0.163353145,-0.118683007,0.979402927
-0.628318531,0.220190738,0,0.176702062,-0.128381563,0.975855807
-0.628318531,0.237068072,0,0.190000648,-0.138043551,0.972030726
-0.628318531,0.253945406,0,0.203245114,-0.147666219,0.967928774
-0.628318531,0.27082274,0,0.216431688,-0.157246826,0.96355112
-0.628318531,0.287700074,0,0.229556615,-0.166782643,0.95889901
-0.628318531,0.304577408,0,0.242616155,-0.176270955,0.953973769
-0.628318531,0.321454742,0,0.255606589,-0.185709057,0.948776801
-0.628318531,0.338332075,0,0.268524217,-0.195094263,0.943309585
-0.628318531,0.355209409,0,0.281365358,-0.204423899,0.93757368
-0.628318531,0.372086743,0,0.294126357,-0.213695307,0.931570718
-0.628318531,0.388964077,0,0.306803577,-0.222905846,0.925302409
-0.628318531,0.405841411,0,0.319393408,-0.232052894,0.91877054
-0.628318531,0.422718745,0,0.331892263,-0.241133844,0.91197697
-0.628318531,0.439596079,0,0.344296584,-0.25014611,0.904923635
-0.628318531,0.456473413,0,0.356602835,-0.259087125,0.897612544
-0.628318531,0.473350746,0,0.368807513,-0.267954343,0.890045779
-0.628318531,0.49022808,0,0.38090714,-0.276745237,0.882225495
-0.628318531,0.507105414,0,0.392898271,-0.285457303,0.87415392
-0.628318531,0.523982748,0,0.40477749,-0.294088061,0.865833354
-0.628318531,0.540860082,0,0.416541412,-0.302635051,0.857266165
-0.628318531,0.557737416,0,0.428186688,-0.311095839,0.848454795
-0.628318531,0.57461475,0,0.439710001,-0.319468015,0.839401753
-0.628318531,0.591492084,0,0.451108067,-0.327749195,0.830109617
-0.628318531,0.608369417,0,0.462377641,-0.33593702,0.820581036
-0.628318531,0.625246751,0,0.473515512,-0.344029157,0.810818721
-0.628318531,0.642124085,0,0.484518508,-0.352023302,0.800825455
-0.628318531,0.659001419,0,0.495383495,-0.359917177,0.790604084
-0.628318531,0.675878753,0,0.506107379,-0.367708534,0.780157519
-0.628318531,0.692756087,0,0.516687103,-0.375395154,0.769488736
-0.628318531,0.709633421,0,0.527119656,-0.382974848,0.758600774
-0.628318531,0.726510754,0,0.537402066,-0.390445455,0.747496733
-0.628318531,0.743388088,0,0.547531403,-0.397804849,0.736179778
-0.628318531,0.760265422,0,0.557504782,-0.405050934,0.72465313
-0.628318531,0.777142756,0,0.567319363,-0.412181644,0.712920074
-0.628318531,0.79402009,0,0.57697235,-0.41919495,0.700983952
-0.628318531,0.810897424,0,0.586460994,-0.426088853,0.688848163
-0.628318531,0.827774758,0,0.595782592,-0.43286139,0.676516164
-0.628318531,0.844652092,0,0.604934488,-0.439510632,0.663991468
-0.628318531,0.861529425,0,0.613914076,-0.446034685,0.651277642
-0.628318531,0.878406759,0,0.622718799,-0.45243169,0.638378308
-0.628318531,0.895284093,0,0.631346147,-0.458699826,0.625297139
-0.628318531,0.912161427,0,0.639793665,-0.464837307,0.612037863
-0.628318531,0.929038761,0,0.648058945,-0.470842384,0.598604254
-0.628318531,0.945916095,0,0.656139633,-0.476713348,0.585000141
-0.628318531,0.962793429,0,0.664033429,-0.482448526,0.571229398
-0.628318531,0.979670762,0,0.671738082,-0.488046284,0.557295948
-0.628318531,0.996548096,0,0.6792514,-0.493505029,0.543203758
-0.628318531,1.01342543,0,0.68657124,-0.498823205,0.528956843
-0.628318531,1.030302764,0,0.69369552,-0.503999297,0.514559262
-0.628318531,1.047180098,0,0.700622209,-0.509031831,0.500015115
-0.628318531,1.064057432,0,0.707349335,-0.513919374,0.485328545
-0.628318531,1.080934766,0,0.71387498,-0.518660533,0.470503735
-0.628318531,1.0978121,0,0.720197288,-0.523253958,0.455544907
-0.565486678,-0.589921287,0,-0.469695923,0.298078097,0.830984469
-0.565486678,-0.573043953,0,-0.457788059,0.290521137,0.840254463
-0.565486678,-0.556166619,0,-0.4457498,0.282881425,0.84928512
-0.565486678,-0.539289286,0,-0.433584575,0.275161139,0.858073869
-0.565486678,-0.522411952,0,-0.421295849,0.267362476,0.866618206
-0.565486678,-0.505534618,0,-0.408887121,0.259487658,0.874915697
-0.565486678,-0.488657284,0,-0.396361928,0.251538928,0.88296398
-0.565486678,-0.47177995,0,-0.383723835,0.243518551,0.890760761
-0.565486678,-0.454902616,0,-0.370976444,0.23542881,0.89830382
-0.565486678,-0.438025282,0,-0.358123384,0.22727201,0.905591009
-0.565486678,-0.421147949,0,-0.345168317,0.219050475,0.912620251
-0.565486678,-0.404270615,0,-0.332114934,0.210766546,0.919389544
-0.565486678,-0.387393281,0,-0.318966951,0.202422583,0.925896961
-0.565486678,-0.370515947,0,-0.305728115,0.194020962,0.932140647
-0.565486678,-0.353638613,0,-0.292402196,0.185564076,0.938118825
-0.565486678,-0.336761279,0,-0.27899299,0.177054335,0.943829791
-0.565486678,-0.319883945,0,-0.265504316,0.168494162,0.949271919
-0.565486678,-0.303006611,0,-0.251940016,0.159885996,0.954443658
-0.565486678,-0.286129278,0,-0.238303955,0.151232288,0.959343536
-0.565486678,-0.269251944,0,-0.224600015,0.142535504,0.963970157
-0.565486678,-0.25237461,0,-0.210832101,0.13379812,0.968322203
-0.565486678,-0.235497276,0,-0.197004134,0.125022625,0.972398434
-0.565486678,-0.218619942,0,-0.183120053,0.11621152,0.976197689
-0.565486678,-0.201742608,0,-0.169183813,0.107367312,0.979718887
-0.565486678,-0.184865274,0,-0.155199382,0.098492523,0.982961024
-0.565486678,-0.167987941,0,-0.141170745,0.089589679,0.985923177
-0.565486678,-0.151110607,0,-0.127101897,0.080661317,0.988604501
-0.565486678,-0.134233273,0,-0.112996846,0.071709979,0.991004234
-0.565486678,-0.117355939,0,-0.098859609,0.062738215,0.993121691
-0.565486678,-0.100478605,0,-0.084694213,0.053748582,0.994956271
-0.565486678,-0.083601271,0,-0.070504693,0.044743638,0.996507449
-0.565486678,-0.066723937,0,-0.05629509,0.035725951,0.997774784
-0.565486678,-0.049846603,0,-0.042069453,0.026698087,0.998757915
-0.565486678,-0.03296927,0,-0.027831832,0.017662618,0.999456563
-0.565486678,-0.016091936,0,-0.013586284,0.008622118,0.999870528
-0.565486678,0.000785398,0,0.000663134,-0.000420837,0.999999692
-0.565486678,0.017662732,0,0.014912362,-0.009463673,0.999844018
-0.565486678,0.034540066,0,0.029157344,-0.018503813,0.999403551
-0.565486678,0.0514174,0,0.04339402,-0.027538683,0.998678417
-0.565486678,0.068294734,0,0.057618336,-0.036565708,0.997668821
-0.565486678,0.085172067,0,0.07182624,-0.045582318,0.996375052
-0.565486678,0.102049401,0,0.086013686,-0.054585945,0.994797477
-0.565486678,0.118926735,0,0.100176631,-0.063574023,0.992936547
-0.565486678,0.135804069,0,0.114311042,-0.072543993,0.990792791
-0.565486678,0.152681403,0,0.128412893,-0.0814933,0.98836682
-0.565486678,0.169558737,0,0.142478168,-0.090419395,0.985659325
-0.565486678,0.186436071,0,0.156502859,-0.099319734,0.982671077
-0.565486678,0.203313405,0,0.170482972,-0.108191784,0.979402927
-0.565486678,0.220190738,0,0.184414526,-0.117033017,0.975855807
-0.565486678,0.237068072,0,0.198293551,-0.125840914,0.972030726
-0.565486678,0.253945406,0,0.212116095,-0.134612967,0.967928774
-0.565486678,0.27082274,0,0.22587822,-0.143346677,0.96355112
-0.565486678,0.287700074,0,0.239576006,-0.152039557,0.95889901
-0.565486678,0.304577408,0,0.253205552,-0.16068913,0.953973769
-0.565486678,0.321454742,0,0.266762976,-0.169292932,0.948776801
-0.565486678,0.338332075,0,0.280244416,-0.177848514,0.943309585
-0.565486678,0.355209409,0,0.293646031,-0.186353438,0.93757368
-0.565486678,0.372086743,0,0.306964005,-0.194805281,0.931570718
-0.565486678,0.388964077,0,0.320194544,-0.203201637,0.925302409
-0.565486678,0.405841411,0,0.33333388,-0.211540113,0.91877054
-0.565486678,0.422718745,0,0.346378269,-0.219818334,0.91197697
-0.565486678,0.439596079,0,0.359323997,-0.228033943,0.904923635
-0.565486678,0.456473413,0,0.372167376,-0.236184599,0.897612544
-0.565486678,0.473350746,0,0.384904748,-0.244267981,0.890045779
-0.565486678,0.49022808,0,0.397532484,-0.252281786,0.882225495
-0.565486678,0.507105414,0,0.410046989,-0.260223732,0.87415392
-0.565486678,0.523982748,0,0.422444696,-0.268091556,0.865833354
-0.565486678,0.540860082,0,0.434722075,-0.275883018,0.857266165
-0.565486678,0.557737416,0,0.446875629,-0.283595898,0.848454795
-0.565486678,0.57461475,0,0.458901896,-0.291227999,0.839401753
-0.565486678,0.591492084,0,0.470797451,-0.298777147,0.830109617
-0.565486678,0.608369417,0,0.482558904,-0.306241193,0.820581036
-0.565486678,0.625246751,0,0.494182907,-0.313618009,0.810818721
-0.565486678,0.642124085,0,0.505666148,-0.320905495,0.800825455
-0.565486678,0.659001419,0,0.517005356,-0.328101576,0.790604084
-0.565486678,0.675878753,0,0.528197301,-0.3352042,0.780157519
-0.565486678,0.692756087,0,0.539238796,-0.342211346,0.769488736
-0.565486678,0.709633421,0,0.550126696,-0.349121017,0.758600774
-0.565486678,0.726510754,0,0.560857898,-0.355931245,0.747496733
-0.565486678,0.743388088,0,0.571429348,-0.362640091,0.736179778
-0.565486678,0.760265422,0,0.581838032,-0.369245643,0.72465313
-0.565486678,0.777142756,0,0.592080988,-0.37574602,0.712920074
-0.565486678,0.79402009,0,0.602155296,-0.382139371,0.700983952
-0.565486678,0.810897424,0,0.612058088,-0.388423874,0.688848163
-0.565486678,0.827774758,0,0.621786542,-0.394597739,0.676516164
-0.565486678,0.844652092,0,0.631337889,-0.400659208,0.663991468
-0.565486678,0.861529425,0,0.640709407,-0.406606554,0.651277642
-0.565486678,0.878406759,0,0.649898426,-0.412438083,0.638378308
-0.565486678,0.895284093,0,0.65890233,-0.418152134,0.625297139
-0.565486678,0.912161427,0,0.667718554,-0.42374708,0.612037863
-0.565486678,0.929038761,0,0.676344586,-0.429221326,0.598604254
-0.565486678,0.945916095,0,0.68477797,-0.434573315,0.585000141
-0.565486678,0.962793429,0,0.693016304,-0.43980152,0.571229398
-0.565486678,0.979670762,0,0.70105724,-0.444904453,0.557295948
-0.565486678,0.996548096,0,0.708898489,-0.449880661,0.543203758
-0.565486678,1.01342543,0,0.716537817,-0.454728726,0.528956843
-0.565486678,1.030302764,0,0.723973048,-0.459447267,0.514559262
-0.565486678,1.047180098,0,0.731202064,-0.46403494,0.500015115
-0.565486678,1.064057432,0,0.738222807,-0.468490439,0.485328545
-0.565486678,1.080934766,0,0.745033275,-0.472812494,0.470503735
-0.565486678,1.0978121,0,0.751631531,-0.476999874,0.455544907
-0.502654825,-0.589921287,0,-0.487485564,0.267997457,0.830984469
-0.502654825,-0.573043953,0,-0.475126692,0.261203109,0.840254463
-0.502654825,-0.556166619,0,-0.462632487,0.254334362,0.84928512
-0.502654825,-0.539289286,0,-0.450006506,0.24739317,0.858073869
-0.502654825,-0.522411952,0,-0.437252346,0.240381512,0.866618206
-0.502654825,-0.505534618,0,-0.424373641,0.233301383,0.874915697
-0.502654825,-0.488657284,0,-0.411374058,0.226154802,0.88296398
-0.502654825,-0.47177995,0,-0.3982573,0.218943803,0.890760761
-0.502654825,-0.454902616,0,-0.385027104,0.211670441,0.89830382
-0.502654825,-0.438025282,0,-0.371687237,0.204336788,0.905591009
-0.502654825,-0.421147949,0,-0.3582415,0.196944931,0.912620251
-0.502654825,-0.404270615,0,-0.344693722,0.189496977,0.919389544
-0.502654825,-0.387393281,0,-0.331047762,0.181995047,0.925896961
-0.502654825,-0.370515947,0,-0.317307507,0.174441278,0.932140647
-0.502654825,-0.353638613,0,-0.303476872,0.166837822,0.938118825
-0.502654825,-0.336761279,0,-0.289559795,0.159186844,0.943829791
-0.502654825,-0.319883945,0,-0.27556024,0.151490524,0.949271919
-0.502654825,-0.303006611,0,-0.261482195,0.143751053,0.954443658
-0.502654825,-0.286129278,0,-0.24732967,0.135970637,0.959343536
-0.502654825,-0.269251944,0,-0.233106697,0.128151491,0.963970157
-0.502654825,-0.25237461,0,-0.218817326,0.120295843,0.968322203
-0.502654825,-0.235497276,0,-0.204465627,0.11240593,0.972398434
-0.502654825,-0.218619942,0,-0.190055689,0.104483999,0.976197689
-0.502654825,-0.201742608,0,-0.175591616,0.096532308,0.979718887
-0.502654825,-0.184865274,0,-0.161077528,0.088553121,0.982961024
-0.502654825,-0.167987941,0,-0.146517559,0.08054871,0.985923177
-0.502654825,-0.151110607,0,-0.131915856,0.072521356,0.988604501
-0.502654825,-0.134233273,0,-0.117276579,0.064473345,0.991004234
-0.502654825,-0.117355939,0,-0.102603897,0.05640697,0.993121691
-0.502654825,-0.100478605,0,-0.087901989,0.048324528,0.994956271
-0.502654825,-0.083601271,0,-0.073175044,0.040228321,0.996507449
-0.502654825,-0.066723937,0,-0.058427256,0.032120656,0.997774784
-0.502654825,-0.049846603,0,-0.043662825,0.024003841,0.998757915
-0.502654825,-0.03296927,0,-0.028885957,0.015880189,0.999456563
-0.502654825,-0.016091936,0,-0.014100862,0.007752015,0.999870528
-0.502654825,0.000785398,0,0.00068825,-0.000378368,0.999999692
-0.502654825,0.017662732,0,0.015477165,-0.008508644,0.999844018
-0.502654825,0.034540066,0,0.030261673,-0.016636495,0.999403551
-0.502654825,0.0514174,0,0.04503756,-0.024759608,0.998678417
-0.502654825,0.068294734,0,0.059800619,-0.032875669,0.997668821
-0.502654825,0.085172067,0,0.074546645,-0.040982365,0.996375052
-0.502654825,0.102049401,0,0.089271437,-0.049077388,0.994797477
-0.502654825,0.118926735,0,0.103970801,-0.057158432,0.992936547
-0.502654825,0.135804069,0,0.118640551,-0.065223195,0.990792791
-0.502654825,0.152681403,0,0.133276507,-0.07326938,0.98836682
-0.502654825,0.169558737,0,0.1478745,-0.081294695,0.985659325
-0.502654825,0.186436071,0,0.162430374,-0.089296854,0.982671077
-0.502654825,0.203313405,0,0.176939982,-0.097273578,0.979402927
-0.502654825,0.220190738,0,0.19139919,-0.105222595,0.975855807
-0.502654825,0.237068072,0,0.20580388,-0.113141641,0.972030726
-0.502654825,0.253945406,0,0.22014995,-0.121028459,0.967928774
-0.502654825,0.27082274,0,0.234433313,-0.128880804,0.96355112
-0.502654825,0.287700074,0,0.2486499,-0.136696439,0.95889901
-0.502654825,0.304577408,0,0.262795663,-0.144473138,0.953973769
-0.502654825,0.321454742,0,0.276866571,-0.152208686,0.948776801
-0.502654825,0.338332075,0,0.290858618,-0.159900878,0.943309585
-0.502654825,0.355209409,0,0.304767817,-0.167547525,0.93757368
-0.502654825,0.372086743,0,0.318590206,-0.175146448,0.931570718
-0.502654825,0.388964077,0,0.33232185,-0.182695483,0.925302409
-0.502654825,0.405841411,0,0.345958835,-0.190192479,0.91877054
-0.502654825,0.422718745,0,0.359497278,-0.197635301,0.91197697
-0.502654825,0.439596079,0,0.372933323,-0.205021829,0.904923635
-0.502654825,0.456473413,0,0.386263143,-0.21234996,0.897612544
-0.502654825,0.473350746,0,0.39948294,-0.219617605,0.890045779
-0.502654825,0.49022808,0,0.412588949,-0.226822694,0.882225495
-0.502654825,0.507105414,0,0.425577438,-0.233963176,0.87415392
-0.502654825,0.523982748,0,0.438444706,-0.241037017,0.865833354
-0.502654825,0.540860082,0,0.451187088,-0.248042201,0.857266165
-0.502654825,0.557737416,0,0.463800956,-0.254976733,0.848454795
-0.502654825,0.57461475,0,0.476282715,-0.261838639,0.839401753
-0.502654825,0.591492084,0,0.488628812,-0.268625962,0.830109617
-0.502654825,0.608369417,0,0.500835728,-0.275336771,0.820581036
-0.502654825,0.625246751,0,0.512899987,-0.281969154,0.810818721
-0.502654825,0.642124085,0,0.524818154,-0.288521222,0.800825455
-0.502654825,0.659001419,0,0.536586832,-0.294991107,0.790604084
-0.502654825,0.675878753,0,0.54820267,-0.301376968,0.780157519
-0.502654825,0.692756087,0,0.55966236,-0.307676986,0.769488736
-0.502654825,0.709633421,0,0.570962636,-0.313889366,0.758600774
-0.502654825,0.726510754,0,0.582100281,-0.320012338,0.747496733
-0.502654825,0.743388088,0,0.593072122,-0.326044158,0.736179778
-0.502654825,0.760265422,0,0.603875034,-0.331983109,0.72465313
-0.502654825,0.777142756,0,0.614505939,-0.337827499,0.712920074
-0.502654825,0.79402009,0,0.62496181,-0.343575662,0.700983952
-0.502654825,0.810897424,0,0.635239668,-0.349225963,0.688848163
-0.502654825,0.827774758,0,0.645336586,-0.35477679,0.676516164
-0.502654825,0.844652092,0,0.655249688,-0.360226564,0.663991468
-0.502654825,0.861529425,0,0.66497615,-0.365573732,0.651277642
-0.502654825,0.878406759,0,0.674513202,-0.370816771,0.638378308
-0.502654825,0.895284093,0,0.683858127,-0.375954187,0.625297139
-0.502654825,0.912161427,0,0.693008263,-0.380984517,0.612037863
-0.502654825,0.929038761,0,0.701961005,-0.385906328,0.598604254
-0.502654825,0.945916095,0,0.710713802,-0.390718219,0.585000141
-0.502654825,0.962793429,0,0.719264161,-0.395418818,0.571229398
-0.502654825,0.979670762,0,0.727609646,-0.400006788,0.557295948
-0.502654825,0.996548096,0,0.73574788,-0.40448082,0.543203758
-0.502654825,1.01342543,0,0.743676546,-0.408839641,0.528956843
-0.502654825,1.030302764,0,0.751393385,-0.413082009,0.514559262
-0.502654825,1.047180098,0,0.758896199,-0.417206716,0.500015115
-0.502654825,1.064057432,0,0.766182851,-0.421212587,0.485328545
-0.502654825,1.080934766,0,0.773251265,-0.42509848,0.470503735
-0.502654825,1.0978121,0,0.780099427,-0.428863289,0.455544907
-0.439822972,-0.589921287,0,-0.503351322,0.236859153,0.830984469
-0.439822972,-0.573043953,0,-0.490590217,0.230854233,0.840254463
-0.439822972,-0.556166619,0,-0.477689374,0.224783557,0.84928512
-0.439822972,-0.539289286,0,-0.464652467,0.218648854,0.858073869
-0.439822972,-0.522411952,0,-0.451483209,0.212451872,0.866618206
-0.439822972,-0.505534618,0,-0.438185352,0.206194375,0.874915697
-0.439822972,-0.488657284,0,-0.424762683,0.199878146,0.88296398
-0.439822972,-0.47177995,0,-0.411219025,0.193504985,0.890760761
-0.439822972,-0.454902616,0,-0.397558238,0.187076706,0.89830382
-0.439822972,-0.438025282,0,-0.38378421,0.180595141,0.905591009
-0.439822972,-0.421147949,0,-0.369900866,0.174062135,0.912620251
-0.439822972,-0.404270615,0,-0.355912161,0.16747955,0.919389544
-0.439822972,-0.387393281,0,-0.341822078,0.160849261,0.925896961
-0.439822972,-0.370515947,0,-0.327634632,0.154173155,0.932140647
-0.439822972,-0.353638613,0,-0.313353863,0.147453135,0.938118825
-0.439822972,-0.336761279,0,-0.298983839,0.140691115,0.943829791
-0.439822972,-0.319883945,0,-0.284528653,0.133889021,0.949271919
-0.439822972,-0.303006611,0,-0.269992423,0.12704879,0.954443658
-0.439822972,-0.286129278,0,-0.255379289,0.120172371,0.959343536
-0.439822972,-0.269251944,0,-0.240693413,0.113261723,0.963970157
-0.439822972,-0.25237461,0,-0.225938978,0.106318813,0.968322203
-0.439822972,-0.235497276,0,-0.211120188,0.099345619,0.972398434
-0.439822972,-0.218619942,0,-0.196241262,0.092344129,0.976197689
-0.439822972,-0.201742608,0,-0.18130644,0.085316335,0.979718887
-0.439822972,-0.184865274,0,-0.166319975,0.078264239,0.982961024
-0.439822972,-0.167987941,0,-0.151286136,0.071189852,0.985923177
-0.439822972,-0.151110607,0,-0.136209204,0.064095186,0.988604501
-0.439822972,-0.134233273,0,-0.121093475,0.056982264,0.991004234
-0.439822972,-0.117355939,0,-0.105943255,0.049853111,0.993121691
-0.439822972,-0.100478605,0,-0.090762857,0.042709759,0.994956271
-0.439822972,-0.083601271,0,-0.075556607,0.03555424,0.996507449
-0.439822972,-0.066723937,0,-0.060328835,0.028388595,0.997774784
-0.439822972,-0.049846603,0,-0.04508388,0.021214864,0.998757915
-0.439822972,-0.03296927,0,-0.029826083,0.014035089,0.999456563
-0.439822972,-0.016091936,0,-0.01455979,0.006851317,0.999870528
-0.439822972,0.000785398,0,0.000710649,-0.000334406,0.999999692
-0.439822972,0.017662732,0,0.015980887,-0.007520035,0.999844018
-0.439822972,0.034540066,0,0.031246572,-0.014703521,0.999403551
-0.439822972,0.0514174,0,0.046503357,-0.021882819,0.998678417
-0.439822972,0.068294734,0,0.061746897,-0.029055884,0.997668821
-0.439822972,0.085172067,0,0.076972848,-0.036220673,0.996375052
-0.439822972,0.102049401,0,0.092176875,-0.043375145,0.994797477
-0.439822972,0.118926735,0,0.107354646,-0.050517262,0.992936547
-0.439822972,0.135804069,0,0.122501839,-0.05764499,0.990792791
-0.439822972,0.152681403,0,0.137614138,-0.064756298,0.98836682
-0.439822972,0.169558737,0,0.15268724,-0.071849161,0.985659325
-0.439822972,0.186436071,0,0.167716851,-0.078921559,0.982671077
-0.439822972,0.203313405,0,0.182698689,-0.085971477,0.979402927
-0.439822972,0.220190738,0,0.197628489,-0.092996908,0.975855807
-0.439822972,0.237068072,0,0.212501996,-0.099995849,0.972030726
-0.439822972,0.253945406,0,0.227314974,-0.106966307,0.967928774
-0.439822972,0.27082274,0,0.242063205,-0.113906298,0.96355112
-0.439822972,0.287700074,0,0.256742487,-0.120813844,0.95889901
-0.439822972,0.304577408,0,0.271348639,-0.127686977,0.953973769
-0.439822972,0.321454742,0,0.285877501,-0.134523741,0.948776801
-0.439822972,0.338332075,0,0.300324934,-0.141322187,0.943309585
-0.439822972,0.355209409,0,0.314686823,-0.148080379,0.93757368
-0.439822972,0.372086743,0,0.328959078,-0.154796392,0.931570718
-0.439822972,0.388964077,0,0.343137633,-0.161468313,0.925302409
-0.439822972,0.405841411,0,0.357218449,-0.168094243,0.91877054
-0.439822972,0.422718745,0,0.371197516,-0.174672292,0.91197697
-0.439822972,0.439596079,0,0.385070852,-0.181200589,0.904923635
-0.439822972,0.456473413,0,0.398834505,-0.187677272,0.897612544
-0.439822972,0.473350746,0,0.412484555,-0.194100498,0.890045779
-0.439822972,0.49022808,0,0.426017114,-0.200468437,0.882225495
-0.439822972,0.507105414,0,0.439428327,-0.206779275,0.87415392
-0.439822972,0.523982748,0,0.452714375,-0.213031214,0.865833354
-0.439822972,0.540860082,0,0.465871472,-0.219222475,0.857266165
-0.439822972,0.557737416,0,0.478895872,-0.225351292,0.848454795
-0.439822972,0.57461475,0,0.491783864,-0.231415921,0.839401753
-0.439822972,0.591492084,0,0.504531778,-0.237414633,0.830109617
-0.439822972,0.608369417,0,0.517135982,-0.243345722,0.820581036
-0.439822972,0.625246751,0,0.529592886,-0.249207496,0.810818721
-0.439822972,0.642124085,0,0.541898942,-0.254998286,0.800825455
-0.439822972,0.659001419,0,0.554050645,-0.260716444,0.790604084
-0.439822972,0.675878753,0,0.566044534,-0.266360339,0.780157519
-0.439822972,0.692756087,0,0.577877192,-0.271928365,0.769488736
-0.439822972,0.709633421,0,0.589545248,-0.277418936,0.758600774
-0.439822972,0.726510754,0,0.60104538,-0.282830487,0.747496733
-0.439822972,0.743388088,0,0.612374312,-0.288161478,0.736179778
-0.439822972,0.760265422,0,0.623528816,-0.293410389,0.72465313
-0.439822972,0.777142756,0,0.634505716,-0.298575726,0.712920074
-0.439822972,0.79402009,0,0.645301885,-0.303656017,0.700983952
-0.439822972,0.810897424,0,0.655914247,-0.308649816,0.688848163
-0.439822972,0.827774758,0,0.66633978,-0.3135557,0.676516164
